x,AbsPsi
-527.1,2.49896e-152
-527,2.8509e-152
-526.9,3.25233e-152
-526.8,3.7102e-152
-526.7,4.23242e-152
-526.6,4.82802e-152
-526.5,5.50729e-152
-526.4,6.28198e-152
-526.3,7.16547e-152
-526.2,8.173e-152
-526.1,9.32196e-152
-526,1.06322e-151
-525.9,1.21263e-151
-525.8,1.38299e-151
-525.7,1.57726e-151
-525.6,1.79877e-151
-525.5,2.05133e-151
-525.4,2.3393e-151
-525.3,2.66762e-151
-525.2,3.04196e-151
-525.1,3.46873e-151
-525,3.95528e-151
-524.9,4.50996e-151
-524.8,5.1423e-151
-524.7,5.86316e-151
-524.6,6.68489e-151
-524.5,7.62161e-151
-524.4,8.68937e-151
-524.3,9.90647e-151
-524.2,1.12938e-150
-524.1,1.2875e-150
-524,1.46773e-150
-523.9,1.67314e-150
-523.8,1.90726e-150
-523.7,2.17407e-150
-523.6,2.47816e-150
-523.5,2.8247e-150
-523.4,3.21963e-150
-523.3,3.66967e-150
-523.2,4.18253e-150
-523.1,4.76693e-150
-523,5.43286e-150
-522.9,6.19166e-150
-522.8,7.05626e-150
-522.7,8.0414e-150
-522.6,9.16384e-150
-522.5,1.04427e-149
-522.4,1.18997e-149
-522.3,1.35597e-149
-522.2,1.54509e-149
-522.1,1.76054e-149
-522,2.00598e-149
-521.9,2.28558e-149
-521.8,2.60408e-149
-521.7,2.9669e-149
-521.6,3.38018e-149
-521.5,3.85094e-149
-521.4,4.38715e-149
-521.3,4.9979e-149
-521.2,5.69353e-149
-521.1,6.48582e-149
-521,7.38817e-149
-520.9,8.41586e-149
-520.8,9.58625e-149
-520.7,1.09191e-148
-520.6,1.24371e-148
-520.5,1.41656e-148
-520.4,1.6134e-148
-520.3,1.83755e-148
-520.2,2.09278e-148
-520.1,2.38341e-148
-520,2.71433e-148
-519.9,3.09112e-148
-519.8,3.52012e-148
-519.7,4.00856e-148
-519.6,4.56467e-148
-519.5,5.19779e-148
-519.4,5.91857e-148
-519.3,6.73914e-148
-519.2,7.67329e-148
-519.1,8.7367e-148
-519,9.94724e-148
-518.9,1.13252e-147
-518.8,1.28938e-147
-518.7,1.46792e-147
-518.6,1.67115e-147
-518.5,1.90246e-147
-518.4,2.16574e-147
-518.3,2.46538e-147
-518.2,2.80642e-147
-518.1,3.19455e-147
-518,3.63628e-147
-517.9,4.13897e-147
-517.8,4.71105e-147
-517.7,5.36206e-147
-517.6,6.10288e-147
-517.5,6.94587e-147
-517.4,7.90512e-147
-517.3,8.99661e-147
-517.2,1.02386e-146
-517.1,1.16516e-146
-517,1.32594e-146
-516.9,1.50887e-146
-516.8,1.71699e-146
-516.7,1.95377e-146
-516.6,2.22315e-146
-516.5,2.5296e-146
-516.4,2.87823e-146
-516.3,3.27482e-146
-516.2,3.72596e-146
-516.1,4.23915e-146
-516,4.8229e-146
-515.9,5.48689e-146
-515.8,6.24215e-146
-515.7,7.10119e-146
-515.6,8.07825e-146
-515.5,9.18951e-146
-515.4,1.04534e-145
-515.3,1.18908e-145
-515.2,1.35255e-145
-515.1,1.53845e-145
-515,1.74987e-145
-514.9,1.99028e-145
-514.8,2.26368e-145
-514.7,2.57456e-145
-514.6,2.92806e-145
-514.5,3.33002e-145
-514.4,3.78706e-145
-514.3,4.30672e-145
-514.2,4.89757e-145
-514.1,5.56934e-145
-514,6.3331e-145
-513.9,7.20141e-145
-513.8,8.18857e-145
-513.7,9.31082e-145
-513.6,1.05866e-144
-513.5,1.20369e-144
-513.4,1.36855e-144
-513.3,1.55596e-144
-513.2,1.76898e-144
-513.1,2.01112e-144
-513,2.28635e-144
-512.9,2.59917e-144
-512.8,2.95472e-144
-512.7,3.35883e-144
-512.6,3.81811e-144
-512.5,4.34008e-144
-512.4,4.93328e-144
-512.3,5.60743e-144
-512.2,6.37354e-144
-512.1,7.24414e-144
-512,8.23345e-144
-511.9,9.35763e-144
-511.8,1.0635e-143
-511.7,1.20865e-143
-511.6,1.37358e-143
-511.5,1.56097e-143
-511.4,1.77388e-143
-511.3,2.01578e-143
-511.2,2.29061e-143
-511.1,2.60285e-143
-511,2.95758e-143
-510.9,3.36056e-143
-510.8,3.81835e-143
-510.7,4.33841e-143
-510.6,4.92917e-143
-510.5,5.60023e-143
-510.4,6.36249e-143
-510.3,7.22832e-143
-510.2,8.21178e-143
-510.1,9.32881e-143
-510,1.05975e-142
-509.9,1.20385e-142
-509.8,1.3675e-142
-509.7,1.55336e-142
-509.6,1.76444e-142
-509.5,2.00415e-142
-509.4,2.27638e-142
-509.3,2.58551e-142
-509.2,2.93655e-142
-509.1,3.33516e-142
-509,3.7878e-142
-508.9,4.30175e-142
-508.8,4.88532e-142
-508.7,5.54791e-142
-508.6,6.30022e-142
-508.5,7.15436e-142
-508.4,8.1241e-142
-508.3,9.22505e-142
-508.2,1.04749e-141
-508.1,1.18939e-141
-508,1.35047e-141
-507.9,1.53332e-141
-507.8,1.7409e-141
-507.7,1.97652e-141
-507.6,2.24398e-141
-507.5,2.54756e-141
-507.4,2.89215e-141
-507.3,3.28326e-141
-507.2,3.72717e-141
-507.1,4.23099e-141
-507,4.8028e-141
-506.9,5.45175e-141
-506.8,6.18823e-141
-506.7,7.02403e-141
-506.6,7.97251e-141
-506.5,9.04884e-141
-506.4,1.02702e-140
-506.3,1.16562e-140
-506.2,1.32288e-140
-506.1,1.50133e-140
-506,1.70381e-140
-505.9,1.93354e-140
-505.8,2.19419e-140
-505.7,2.48992e-140
-505.6,2.82544e-140
-505.5,3.20609e-140
-505.4,3.63793e-140
-505.3,4.12783e-140
-505.2,4.68359e-140
-505.1,5.31404e-140
-505,6.0292e-140
-504.9,6.84044e-140
-504.8,7.76064e-140
-504.7,8.8044e-140
-504.6,9.9883e-140
-504.5,1.13311e-139
-504.4,1.28541e-139
-504.3,1.45815e-139
-504.2,1.65405e-139
-504.1,1.87623e-139
-504,2.12821e-139
-503.9,2.41396e-139
-503.8,2.738e-139
-503.7,3.10548e-139
-503.6,3.52218e-139
-503.5,3.99469e-139
-503.4,4.53049e-139
-503.3,5.13801e-139
-503.2,5.82687e-139
-503.1,6.60791e-139
-503,7.49345e-139
-502.9,8.49746e-139
-502.8,9.63574e-139
-502.7,1.09262e-138
-502.6,1.23893e-138
-502.5,1.40478e-138
-502.4,1.5928e-138
-502.3,1.80594e-138
-502.2,2.04755e-138
-502.1,2.32143e-138
-502,2.63187e-138
-501.9,2.98375e-138
-501.8,3.3826e-138
-501.7,3.83466e-138
-501.6,4.34704e-138
-501.5,4.92775e-138
-501.4,5.58589e-138
-501.3,6.33178e-138
-501.2,7.17709e-138
-501.1,8.13505e-138
-501,9.22064e-138
-500.9,1.04508e-137
-500.8,1.18449e-137
-500.7,1.34245e-137
-500.6,1.52144e-137
-500.5,1.72426e-137
-500.4,1.95406e-137
-500.3,2.21443e-137
-500.2,2.50944e-137
-500.1,2.84367e-137
-500,3.22234e-137
-499.9,3.65135e-137
-499.8,4.13737e-137
-499.7,4.68796e-137
-499.6,5.31169e-137
-499.5,6.01825e-137
-499.4,6.81863e-137
-499.3,7.72527e-137
-499.2,8.75224e-137
-499.1,9.91547e-137
-499,1.1233e-136
-498.9,1.27254e-136
-498.8,1.44156e-136
-498.7,1.63299e-136
-498.6,1.84979e-136
-498.5,2.09533e-136
-498.4,2.3734e-136
-498.3,2.68831e-136
-498.2,3.04492e-136
-498.1,3.44875e-136
-498,3.90604e-136
-497.9,4.42386e-136
-497.8,5.01019e-136
-497.7,5.6741e-136
-497.6,6.42582e-136
-497.5,7.27695e-136
-497.4,8.24061e-136
-497.3,9.33165e-136
-497.2,1.05669e-135
-497.1,1.19653e-135
-497,1.35485e-135
-496.9,1.53407e-135
-496.8,1.73696e-135
-496.7,1.96664e-135
-496.6,2.22663e-135
-496.5,2.52093e-135
-496.4,2.85405e-135
-496.3,3.23111e-135
-496.2,3.6579e-135
-496.1,4.14096e-135
-496,4.68769e-135
-495.9,5.30647e-135
-495.8,6.00678e-135
-495.7,6.79935e-135
-495.6,7.69629e-135
-495.5,8.71135e-135
-495.4,9.86003e-135
-495.3,1.11599e-134
-495.2,1.26308e-134
-495.1,1.42952e-134
-495,1.61786e-134
-494.9,1.83096e-134
-494.8,2.07208e-134
-494.7,2.3449e-134
-494.6,2.65356e-134
-494.5,3.00279e-134
-494.4,3.39789e-134
-494.3,3.84488e-134
-494.2,4.35056e-134
-494.1,4.92262e-134
-494,5.56977e-134
-493.9,6.30184e-134
-493.8,7.12995e-134
-493.7,8.06667e-134
-493.6,9.12624e-134
-493.5,1.03247e-133
-493.4,1.16803e-133
-493.3,1.32135e-133
-493.2,1.49476e-133
-493.1,1.69089e-133
-493,1.91271e-133
-492.9,2.16356e-133
-492.8,2.44726e-133
-492.7,2.76809e-133
-492.6,3.13089e-133
-492.5,3.54117e-133
-492.4,4.0051e-133
-492.3,4.5297e-133
-492.2,5.12289e-133
-492.1,5.79361e-133
-492,6.55199e-133
-491.9,7.40945e-133
-491.8,8.37892e-133
-491.7,9.475e-133
-491.6,1.07142e-132
-491.5,1.21151e-132
-491.4,1.36989e-132
-491.3,1.54894e-132
-491.2,1.75134e-132
-491.1,1.98015e-132
-491,2.23879e-132
-490.9,2.53114e-132
-490.8,2.86161e-132
-490.7,3.23514e-132
-490.6,3.65733e-132
-490.5,4.13452e-132
-490.4,4.67385e-132
-490.3,5.28341e-132
-490.2,5.97231e-132
-490.1,6.75087e-132
-490,7.63073e-132
-489.9,8.62505e-132
-489.8,9.7487e-132
-489.7,1.10185e-131
-489.6,1.24533e-131
-489.5,1.40746e-131
-489.4,1.59066e-131
-489.3,1.79766e-131
-489.2,2.03155e-131
-489.1,2.29581e-131
-489,2.59438e-131
-488.9,2.93171e-131
-488.8,3.31282e-131
-488.7,3.74337e-131
-488.6,4.22977e-131
-488.5,4.77926e-131
-488.4,5.4e-131
-488.3,6.1012e-131
-488.2,6.89329e-131
-488.1,7.78802e-131
-488,8.79865e-131
-487.9,9.94019e-131
-487.8,1.12295e-130
-487.7,1.26858e-130
-487.6,1.43306e-130
-487.5,1.61883e-130
-487.4,1.82862e-130
-487.3,2.06556e-130
-487.2,2.33314e-130
-487.1,2.63531e-130
-487,2.97655e-130
-486.9,3.36188e-130
-486.8,3.79701e-130
-486.7,4.28835e-130
-486.6,4.84314e-130
-486.5,5.46958e-130
-486.4,6.17688e-130
-486.3,6.97548e-130
-486.2,7.87713e-130
-486.1,8.8951e-130
-486,1.00444e-129
-485.9,1.13419e-129
-485.8,1.28066e-129
-485.7,1.44602e-129
-485.6,1.63269e-129
-485.5,1.84341e-129
-485.4,2.08127e-129
-485.3,2.34977e-129
-485.2,2.65283e-129
-485.1,2.99492e-129
-485,3.38102e-129
-484.9,3.81681e-129
-484.8,4.30867e-129
-484.7,4.86378e-129
-484.6,5.49028e-129
-484.5,6.19731e-129
-484.4,6.99523e-129
-484.3,7.89568e-129
-484.2,8.91182e-129
-484.1,1.00585e-128
-484,1.13524e-128
-483.9,1.28124e-128
-483.8,1.44599e-128
-483.7,1.63188e-128
-483.6,1.84162e-128
-483.5,2.07826e-128
-483.4,2.34525e-128
-483.3,2.64648e-128
-483.2,2.98632e-128
-483.1,3.36972e-128
-483,3.80225e-128
-482.9,4.29019e-128
-482.8,4.84062e-128
-482.7,5.46154e-128
-482.6,6.16195e-128
-482.5,6.95201e-128
-482.4,7.84317e-128
-482.3,8.84835e-128
-482.2,9.9821e-128
-482.1,1.12608e-127
-482,1.27031e-127
-481.9,1.43296e-127
-481.8,1.61641e-127
-481.7,1.8233e-127
-481.6,2.05661e-127
-481.5,2.31972e-127
-481.4,2.61642e-127
-481.3,2.951e-127
-481.2,3.32829e-127
-481.1,3.75371e-127
-481,4.23341e-127
-480.9,4.77429e-127
-480.8,5.38414e-127
-480.7,6.07174e-127
-480.6,6.84698e-127
-480.5,7.72101e-127
-480.4,8.7064e-127
-480.3,9.8173e-127
-480.2,1.10697e-126
-480.1,1.24815e-126
-480,1.4073e-126
-479.9,1.58671e-126
-479.8,1.78894e-126
-479.7,2.0169e-126
-479.6,2.27385e-126
-479.5,2.56347e-126
-479.4,2.8899e-126
-479.3,3.25783e-126
-479.2,3.6725e-126
-479.1,4.13985e-126
-479,4.66656e-126
-478.9,5.26016e-126
-478.8,5.9291e-126
-478.7,6.68296e-126
-478.6,7.53247e-126
-478.5,8.48976e-126
-478.4,9.56847e-126
-478.3,1.0784e-125
-478.2,1.21536e-125
-478.1,1.36968e-125
-478,1.54355e-125
-477.9,1.73946e-125
-477.8,1.96018e-125
-477.7,2.20886e-125
-477.6,2.48902e-125
-477.5,2.80464e-125
-477.4,3.16021e-125
-477.3,3.56077e-125
-477.2,4.01199e-125
-477.1,4.52029e-125
-477,5.09285e-125
-476.9,5.7378e-125
-476.8,6.46426e-125
-476.7,7.28251e-125
-476.6,8.20413e-125
-476.5,9.24216e-125
-476.4,1.04113e-124
-476.3,1.1728e-124
-476.2,1.32108e-124
-476.1,1.48809e-124
-476,1.67616e-124
-475.9,1.88795e-124
-475.8,2.12645e-124
-475.7,2.39502e-124
-475.6,2.69744e-124
-475.5,3.03797e-124
-475.4,3.42141e-124
-475.3,3.85315e-124
-475.2,4.33926e-124
-475.1,4.88657e-124
-475,5.50278e-124
-474.9,6.19654e-124
-474.8,6.97759e-124
-474.7,7.85689e-124
-474.6,8.84677e-124
-474.5,9.96113e-124
-474.4,1.12156e-123
-474.3,1.26277e-123
-474.2,1.42172e-123
-474.1,1.60064e-123
-474,1.80204e-123
-473.9,2.02872e-123
-473.8,2.28386e-123
-473.7,2.57103e-123
-473.6,2.89423e-123
-473.5,3.25797e-123
-473.4,3.66734e-123
-473.3,4.12805e-123
-473.2,4.64652e-123
-473.1,5.22997e-123
-473,5.88654e-123
-472.9,6.62536e-123
-472.8,7.45674e-123
-472.7,8.39222e-123
-472.6,9.44483e-123
-472.5,1.06292e-122
-472.4,1.19618e-122
-472.3,1.34611e-122
-472.2,1.5148e-122
-472.1,1.70458e-122
-472,1.9181e-122
-471.9,2.1583e-122
-471.8,2.42852e-122
-471.7,2.73251e-122
-471.6,3.07447e-122
-471.5,3.45914e-122
-471.4,3.89184e-122
-471.3,4.37856e-122
-471.2,4.92603e-122
-471.1,5.5418e-122
-471,6.2344e-122
-470.9,7.01338e-122
-470.8,7.8895e-122
-470.7,8.87484e-122
-470.6,9.98299e-122
-470.5,1.12292e-121
-470.4,1.26307e-121
-470.3,1.42068e-121
-470.2,1.59791e-121
-470.1,1.79721e-121
-470,2.02131e-121
-469.9,2.27331e-121
-469.8,2.55665e-121
-469.7,2.87524e-121
-469.6,3.23344e-121
-469.5,3.63619e-121
-469.4,4.08899e-121
-469.3,4.59806e-121
-469.2,5.17039e-121
-469.1,5.8138e-121
-469,6.53713e-121
-468.9,7.35026e-121
-468.8,8.26432e-121
-468.7,9.29183e-121
-468.6,1.04468e-120
-468.5,1.17451e-120
-468.4,1.32044e-120
-468.3,1.48446e-120
-468.2,1.66881e-120
-468.1,1.87602e-120
-468,2.10889e-120
-467.9,2.37062e-120
-467.8,2.66476e-120
-467.7,2.99532e-120
-467.6,3.3668e-120
-467.5,3.78426e-120
-467.4,4.25337e-120
-467.3,4.78052e-120
-467.2,5.37287e-120
-467.1,6.03847e-120
-467,6.78635e-120
-466.9,7.62666e-120
-466.8,8.57081e-120
-466.7,9.63161e-120
-466.6,1.08234e-119
-466.5,1.21624e-119
-466.4,1.36667e-119
-466.3,1.53567e-119
-466.2,1.72552e-119
-466.1,1.93879e-119
-466,2.17837e-119
-465.9,2.44749e-119
-465.8,2.7498e-119
-465.7,3.08936e-119
-465.6,3.47077e-119
-465.5,3.89917e-119
-465.4,4.38034e-119
-465.3,4.92077e-119
-465.2,5.52773e-119
-465.1,6.2094e-119
-465,6.97497e-119
-464.9,7.83472e-119
-464.8,8.80023e-119
-464.7,9.88447e-119
-464.6,1.1102e-118
-464.5,1.24692e-118
-464.4,1.40045e-118
-464.3,1.57284e-118
-464.2,1.7664e-118
-464.1,1.98373e-118
-464,2.22775e-118
-463.9,2.50172e-118
-463.8,2.80932e-118
-463.7,3.15466e-118
-463.6,3.54236e-118
-463.5,3.9776e-118
-463.4,4.46622e-118
-463.3,5.01473e-118
-463.2,5.63047e-118
-463.1,6.32165e-118
-463,7.0975e-118
-462.9,7.96837e-118
-462.8,8.94587e-118
-462.7,1.0043e-117
-462.6,1.12745e-117
-462.5,1.26566e-117
-462.4,1.42078e-117
-462.3,1.59487e-117
-462.2,1.79025e-117
-462.1,2.00952e-117
-462,2.25558e-117
-461.9,2.53171e-117
-461.8,2.84157e-117
-461.7,3.18928e-117
-461.6,3.57944e-117
-461.5,4.01724e-117
-461.4,4.50847e-117
-461.3,5.05964e-117
-461.2,5.67805e-117
-461.1,6.37188e-117
-461,7.15032e-117
-460.9,8.02366e-117
-460.8,9.00344e-117
-460.7,1.01026e-116
-460.6,1.13357e-116
-460.5,1.2719e-116
-460.4,1.42707e-116
-460.3,1.60113e-116
-460.2,1.79638e-116
-460.1,2.01538e-116
-460,2.26103e-116
-459.9,2.53656e-116
-459.8,2.84559e-116
-459.7,3.1922e-116
-459.6,3.58093e-116
-459.5,4.0169e-116
-459.4,4.50583e-116
-459.3,5.05415e-116
-459.2,5.66905e-116
-459.1,6.35861e-116
-459,7.13186e-116
-458.9,7.99895e-116
-458.8,8.97122e-116
-458.7,1.00614e-115
-458.6,1.12838e-115
-458.5,1.26545e-115
-458.4,1.41912e-115
-458.3,1.59142e-115
-458.2,1.78459e-115
-458.1,2.00116e-115
-458,2.24395e-115
-457.9,2.51614e-115
-457.8,2.82127e-115
-457.7,3.16333e-115
-457.6,3.54677e-115
-457.5,3.97659e-115
-457.4,4.45839e-115
-457.3,4.99843e-115
-457.2,5.60376e-115
-457.1,6.28223e-115
-457,7.04267e-115
-456.9,7.89496e-115
-456.8,8.85017e-115
-456.7,9.92071e-115
-456.6,1.11205e-114
-456.5,1.2465e-114
-456.4,1.39717e-114
-456.3,1.56602e-114
-456.2,1.75523e-114
-456.1,1.96726e-114
-456,2.20483e-114
-455.9,2.47104e-114
-455.8,2.76932e-114
-455.7,3.10353e-114
-455.6,3.47798e-114
-455.5,3.89752e-114
-455.4,4.36755e-114
-455.3,4.89414e-114
-455.2,5.48409e-114
-455.1,6.145e-114
-455,6.88539e-114
-454.9,7.71479e-114
-454.8,8.64388e-114
-454.7,9.68462e-114
-454.6,1.08504e-113
-454.5,1.21562e-113
-454.4,1.36188e-113
-454.3,1.5257e-113
-454.2,1.70919e-113
-454.1,1.91469e-113
-454,2.14484e-113
-453.9,2.40261e-113
-453.8,2.69128e-113
-453.7,3.01456e-113
-453.6,3.37659e-113
-453.5,3.78201e-113
-453.4,4.23599e-113
-453.3,4.74435e-113
-453.2,5.31359e-113
-453.1,5.95097e-113
-453,6.66465e-113
-452.9,7.46372e-113
-452.8,8.3584e-113
-452.7,9.36009e-113
-452.6,1.04816e-112
-452.5,1.17371e-112
-452.4,1.31427e-112
-452.3,1.47163e-112
-452.2,1.64778e-112
-452.1,1.84498e-112
-452,2.06573e-112
-451.9,2.31282e-112
-451.8,2.58941e-112
-451.7,2.89901e-112
-451.6,3.24554e-112
-451.5,3.6334e-112
-451.4,4.06751e-112
-451.3,4.55338e-112
-451.2,5.09715e-112
-451.1,5.70572e-112
-451,6.38679e-112
-450.9,7.14898e-112
-450.8,8.00192e-112
-450.7,8.95641e-112
-450.6,1.00245e-111
-450.5,1.12197e-111
-450.4,1.2557e-111
-450.3,1.40535e-111
-450.2,1.57278e-111
-450.1,1.76012e-111
-450,1.96973e-111
-449.9,2.20424e-111
-449.8,2.46661e-111
-449.7,2.76015e-111
-449.6,3.08853e-111
-449.5,3.4559e-111
-449.4,3.86688e-111
-449.3,4.32661e-111
-449.2,4.84088e-111
-449.1,5.41614e-111
-449,6.05962e-111
-448.9,6.77937e-111
-448.8,7.58442e-111
-448.7,8.48487e-111
-448.6,9.49198e-111
-448.5,1.06184e-110
-448.4,1.18781e-110
-448.3,1.3287e-110
-448.2,1.48626e-110
-448.1,1.66246e-110
-448,1.85951e-110
-447.9,2.07986e-110
-447.8,2.32626e-110
-447.7,2.60179e-110
-447.6,2.90988e-110
-447.5,3.25437e-110
-447.4,3.63956e-110
-447.3,4.07023e-110
-447.2,4.55175e-110
-447.1,5.09011e-110
-447,5.692e-110
-446.9,6.3649e-110
-446.8,7.11718e-110
-446.7,7.95817e-110
-446.6,8.89831e-110
-446.5,9.94927e-110
-446.4,1.11241e-109
-446.3,1.24373e-109
-446.2,1.39052e-109
-446.1,1.55459e-109
-446,1.73799e-109
-445.9,1.94296e-109
-445.8,2.17206e-109
-445.7,2.42811e-109
-445.6,2.71428e-109
-445.5,3.0341e-109
-445.4,3.39151e-109
-445.3,3.79094e-109
-445.2,4.2373e-109
-445.1,4.7361e-109
-445,5.29348e-109
-444.9,5.91632e-109
-444.8,6.61227e-109
-444.7,7.3899e-109
-444.6,8.25878e-109
-444.5,9.22958e-109
-444.4,1.03143e-108
-444.3,1.15261e-108
-444.2,1.288e-108
-444.1,1.43926e-108
-444,1.60824e-108
-443.9,1.79702e-108
-443.8,2.0079e-108
-443.7,2.24348e-108
-443.6,2.50664e-108
-443.5,2.80059e-108
-443.4,3.12893e-108
-443.3,3.49568e-108
-443.2,3.90533e-108
-443.1,4.36286e-108
-443,4.87389e-108
-442.9,5.44463e-108
-442.8,6.08205e-108
-442.7,6.79393e-108
-442.6,7.58894e-108
-442.5,8.47677e-108
-442.4,9.46822e-108
-442.3,1.05754e-107
-442.2,1.18117e-107
-442.1,1.31922e-107
-442,1.47338e-107
-441.9,1.6455e-107
-441.8,1.83768e-107
-441.7,2.05226e-107
-441.6,2.29184e-107
-441.5,2.55933e-107
-441.4,2.85796e-107
-441.3,3.19135e-107
-441.2,3.56355e-107
-441.1,3.97905e-107
-441,4.4429e-107
-440.9,4.96069e-107
-440.8,5.53868e-107
-440.7,6.18387e-107
-440.6,6.90404e-107
-440.5,7.70789e-107
-440.4,8.60511e-107
-440.3,9.60654e-107
-440.2,1.07242e-106
-440.1,1.19717e-106
-440,1.33639e-106
-439.9,1.49176e-106
-439.8,1.66516e-106
-439.7,1.85867e-106
-439.6,2.07461e-106
-439.5,2.31558e-106
-439.4,2.58447e-106
-439.3,2.88452e-106
-439.2,3.21932e-106
-439.1,3.5929e-106
-439,4.00972e-106
-438.9,4.47479e-106
-438.8,4.99367e-106
-438.7,5.57258e-106
-438.6,6.21845e-106
-438.5,6.93901e-106
-438.4,7.74286e-106
-438.3,8.63962e-106
-438.2,9.64e-106
-438.1,1.07559e-105
-438,1.20008e-105
-437.9,1.33893e-105
-437.8,1.49382e-105
-437.7,1.66658e-105
-437.6,1.85927e-105
-437.5,2.0742e-105
-437.4,2.3139e-105
-437.3,2.58125e-105
-437.2,2.87941e-105
-437.1,3.21194e-105
-437,3.58277e-105
-436.9,3.99632e-105
-436.8,4.45749e-105
-436.7,4.97176e-105
-436.6,5.54522e-105
-436.5,6.18467e-105
-436.4,6.89769e-105
-436.3,7.69271e-105
-436.2,8.57916e-105
-436.1,9.56752e-105
-436,1.06695e-104
-435.9,1.1898e-104
-435.8,1.32677e-104
-435.7,1.47948e-104
-435.6,1.64971e-104
-435.5,1.83949e-104
-435.4,2.05105e-104
-435.3,2.28688e-104
-435.2,2.54976e-104
-435.1,2.8428e-104
-435,3.16943e-104
-434.9,3.5335e-104
-434.8,3.93929e-104
-434.7,4.39158e-104
-434.6,4.89567e-104
-434.5,5.45749e-104
-434.4,6.08363e-104
-434.3,6.78143e-104
-434.2,7.55909e-104
-434.1,8.42572e-104
-434,9.39146e-104
-433.9,1.04676e-103
-433.8,1.16668e-103
-433.7,1.30031e-103
-433.6,1.44921e-103
-433.5,1.61511e-103
-433.4,1.79996e-103
-433.3,2.00592e-103
-433.2,2.23539e-103
-433.1,2.49105e-103
-433,2.77587e-103
-432.9,3.09319e-103
-432.8,3.4467e-103
-432.7,3.8405e-103
-432.6,4.2792e-103
-432.5,4.76789e-103
-432.4,5.31225e-103
-432.3,5.91862e-103
-432.2,6.59404e-103
-432.1,7.34635e-103
-432,8.18429e-103
-431.9,9.11757e-103
-431.8,1.0157e-102
-431.7,1.13147e-102
-431.6,1.2604e-102
-431.5,1.40399e-102
-431.4,1.5639e-102
-431.3,1.74197e-102
-431.2,1.94028e-102
-431.1,2.1611e-102
-431,2.407e-102
-430.9,2.68081e-102
-430.8,2.98569e-102
-430.7,3.32516e-102
-430.6,3.70314e-102
-430.5,4.12398e-102
-430.4,4.59253e-102
-430.3,5.11419e-102
-430.2,5.69496e-102
-430.1,6.34152e-102
-430,7.06131e-102
-429.9,7.86261e-102
-429.8,8.75461e-102
-429.7,9.74757e-102
-429.6,1.08529e-101
-429.5,1.20832e-101
-429.4,1.34527e-101
-429.3,1.4977e-101
-429.2,1.66737e-101
-429.1,1.8562e-101
-429,2.06637e-101
-428.9,2.30029e-101
-428.8,2.56061e-101
-428.7,2.85033e-101
-428.6,3.17274e-101
-428.5,3.53154e-101
-428.4,3.93081e-101
-428.3,4.37512e-101
-428.2,4.86952e-101
-428.1,5.41966e-101
-428,6.0318e-101
-427.9,6.71292e-101
-427.8,7.47075e-101
-427.7,8.31394e-101
-427.6,9.25206e-101
-427.5,1.02958e-100
-427.4,1.14569e-100
-427.3,1.27488e-100
-427.2,1.41859e-100
-427.1,1.57846e-100
-427,1.7563e-100
-426.9,1.95414e-100
-426.8,2.1742e-100
-426.7,2.41899e-100
-426.6,2.69126e-100
-426.5,2.99411e-100
-426.4,3.33096e-100
-426.3,3.70561e-100
-426.2,4.1223e-100
-426.1,4.58572e-100
-426,5.10112e-100
-425.9,5.67431e-100
-425.8,6.31174e-100
-425.7,7.0206e-100
-425.6,7.80887e-100
-425.5,8.68544e-100
-425.4,9.66016e-100
-425.3,1.0744e-99
-425.2,1.19492e-99
-425.1,1.32892e-99
-425,1.47791e-99
-424.9,1.64356e-99
-424.8,1.82773e-99
-424.7,2.03249e-99
-424.6,2.26014e-99
-424.5,2.51322e-99
-424.4,2.79456e-99
-424.3,3.10733e-99
-424.2,3.45501e-99
-424.1,3.8415e-99
-424,4.27112e-99
-423.9,4.74866e-99
-423.8,5.27947e-99
-423.7,5.86946e-99
-423.6,6.52523e-99
-423.5,7.25407e-99
-423.4,8.06413e-99
-423.3,8.96442e-99
-423.2,9.96497e-99
-423.1,1.10769e-98
-423,1.23126e-98
-422.9,1.36859e-98
-422.8,1.52119e-98
-422.7,1.69076e-98
-422.6,1.87919e-98
-422.5,2.08857e-98
-422.4,2.32121e-98
-422.3,2.57971e-98
-422.2,2.86693e-98
-422.1,3.18604e-98
-422,3.54058e-98
-421.9,3.93448e-98
-421.8,4.37209e-98
-421.7,4.85825e-98
-421.6,5.39833e-98
-421.5,5.99831e-98
-421.4,6.6648e-98
-421.3,7.40517e-98
-421.2,8.22757e-98
-421.1,9.14108e-98
-421,1.01558e-97
-420.9,1.12828e-97
-420.8,1.25346e-97
-420.7,1.39249e-97
-420.6,1.5469e-97
-420.5,1.7184e-97
-420.4,1.90886e-97
-420.3,2.12037e-97
-420.2,2.35527e-97
-420.1,2.61612e-97
-420,2.90579e-97
-419.9,3.22745e-97
-419.8,3.58463e-97
-419.7,3.98124e-97
-419.6,4.42162e-97
-419.5,4.91058e-97
-419.4,5.45349e-97
-419.3,6.05626e-97
-419.2,6.72549e-97
-419.1,7.46849e-97
-419,8.29336e-97
-418.9,9.20911e-97
-418.8,1.02257e-96
-418.7,1.13543e-96
-418.6,1.2607e-96
-418.5,1.39977e-96
-418.4,1.55414e-96
-418.3,1.72548e-96
-418.2,1.91568e-96
-418.1,2.12678e-96
-418,2.36108e-96
-417.9,2.62114e-96
