E,T,R0,R1,R2,R3,R,N_R0,N_R1,N_R2,N_R3,E/V0
0.00231436,1.88884,1.79516,0,0,0,1.79516,0.487286,0,0,0,2.31436e-05
0.00245459,1.8588,1.75682,0,0,0,1.75682,0.485897,0,0,0,2.45459e-05
0.00259895,1.82893,1.71833,0,0,0,1.71833,0.484412,0,0,0,2.59895e-05
0.00274743,1.79924,1.67974,0,0,0,1.67974,0.482825,0,0,0,2.74743e-05
0.00290004,1.76975,1.64106,0,0,0,1.64106,0.481134,0,0,0,2.90004e-05
0.00305677,1.74047,1.6023,0,0,0,1.6023,0.479333,0,0,0,3.05677e-05
0.00321762,1.7114,1.5635,0,0,0,1.5635,0.477419,0,0,0,3.21762e-05
0.0033826,1.68256,1.52469,0,0,0,1.52469,0.475387,0,0,0,3.3826e-05
0.00355171,1.65396,1.48587,0,0,0,1.48587,0.473233,0,0,0,3.55171e-05
0.00372494,1.62559,1.44708,0,0,0,1.44708,0.470951,0,0,0,3.72494e-05
0.00390229,1.59748,1.40834,0,0,0,1.40834,0.468537,0,0,0,3.90229e-05
0.00408377,1.56963,1.36967,0,0,0,1.36967,0.465987,0,0,0,4.08377e-05
0.00426937,1.54203,1.33111,0,0,0,1.33111,0.463294,0,0,0,4.26937e-05
0.0044591,1.51471,1.29267,0,0,0,1.29267,0.460454,0,0,0,4.4591e-05
0.00465295,1.48767,1.25438,0,0,0,1.25438,0.457461,0,0,0,4.65295e-05
0.00485092,1.4609,1.21626,0,0,0,1.21626,0.45431,0,0,0,4.85092e-05
0.00505303,1.43443,1.17835,0,0,0,1.17835,0.450994,0,0,0,5.05303e-05
0.00525925,1.40824,1.14066,0,0,0,1.14066,0.447509,0,0,0,5.25925e-05
0.0054696,1.38236,1.10322,0,0,0,1.10322,0.443849,0,0,0,5.4696e-05
0.00568407,1.35677,1.06606,0,0,0,1.06606,0.440006,0,0,0,5.68407e-05
0.00590267,1.33148,1.0292,0,0,0,1.0292,0.435975,0,0,0,5.90267e-05
0.00612539,1.30651,0.992666,0,0,0,0.992666,0.431749,0,0,0,6.12539e-05
0.00635224,1.28184,0.956488,0,0,0,0.956488,0.427323,0,0,0,6.35224e-05
0.00658321,1.25748,0.920688,0,0,0,0.920688,0.422689,0,0,0,6.58321e-05
0.00681831,1.23344,0.885293,0,0,0,0.885293,0.417841,0,0,0,6.81831e-05
0.00705753,1.20971,0.850326,0,0,0,0.850326,0.412772,0,0,0,7.05753e-05
0.00730088,1.1863,0.815814,0,0,0,0.815814,0.407476,0,0,0,7.30088e-05
0.00754835,1.16321,0.78178,0,0,0,0.78178,0.401945,0,0,0,7.54835e-05
0.00779994,1.14044,0.74825,0,0,0,0.74825,0.396174,0,0,0,7.79994e-05
0.00805566,1.11799,0.715248,0,0,0,0.715248,0.390155,0,0,0,8.05566e-05
0.0083155,1.09587,0.682798,0,0,0,0.682798,0.383883,0,0,0,8.3155e-05
0.00857947,1.07406,0.650923,0,0,0,0.650923,0.377351,0,0,0,8.57947e-05
0.00884756,1.05257,0.619648,0,0,0,0.619648,0.370554,0,0,0,8.84756e-05
0.00911978,1.03141,0.588994,0,0,0,0.588994,0.363486,0,0,0,9.11978e-05
0.00939612,1.01056,0.558984,0,0,0,0.558984,0.356143,0,0,0,9.39612e-05
0.00967659,0.990039,0.529641,0,0,0,0.529641,0.348521,0,0,0,9.67659e-05
0.00996118,0.969834,0.500985,0,0,0,0.500985,0.340616,0,0,0,9.96118e-05
0.0102499,0.949947,0.473038,0,0,0,0.473038,0.332427,0,0,0,0.000102499
0.0105427,0.930377,0.445821,0,0,0,0.445821,0.323951,0,0,0,0.000105427
0.0108397,0.911123,0.419353,0,0,0,0.419353,0.31519,0,0,0,0.000108397
0.0111408,0.892182,0.393654,0,0,0,0.393654,0.306146,0,0,0,0.000111408
0.011446,0.873554,0.368741,0,0,0,0.368741,0.296822,0,0,0,0.00011446
0.0117553,0.855236,0.344633,0,0,0,0.344633,0.287226,0,0,0,0.000117553
0.0120688,0.837227,0.321348,0,0,0,0.321348,0.277365,0,0,0,0.000120688
0.0123864,0.819524,0.2989,0,0,0,0.2989,0.267251,0,0,0,0.000123864
0.0127081,0.802125,0.277307,0,0,0,0.277307,0.256901,0,0,0,0.000127081
0.0130339,0.785028,0.256582,0,0,0,0.256582,0.246332,0,0,0,0.000130339
0.0133639,0.76823,0.23674,0,0,0,0.23674,0.235569,0,0,0,0.000133639
0.013698,0.751729,0.217794,0,0,0,0.217794,0.22464,0,0,0,0.00013698
0.0140362,0.735522,0.199755,0,0,0,0.199755,0.213579,0,0,0,0.000140362
0.0143785,0.719606,0.182636,0,0,0,0.182636,0.202424,0,0,0,0.000143785
0.014725,0.703978,0.166445,0,0,0,0.166445,0.191223,0,0,0,0.00014725
0.0150756,0.688636,0.151193,0,0,0,0.151193,0.180028,0,0,0,0.000150756
0.0154303,0.673577,0.136888,0,0,0,0.136888,0.1689,0,0,0,0.000154303
0.0157891,0.658797,0.123536,0,0,0,0.123536,0.157907,0,0,0,0.000157891
0.016152,0.644294,0.111144,0,0,0,0.111144,0.147126,0,0,0,0.00016152
0.0165191,0.630063,0.0997172,0,0,0,0.0997172,0.13664,0,0,0,0.000165191
0.0168903,0.616103,0.0892589,0,0,0,0.0892589,0.126543,0,0,0,0.000168903
0.0172657,0.60241,0.0797723,0,0,0,0.0797723,0.116937,0,0,0,0.000172657
0.0176451,0.58898,0.0712588,0,0,0,0.0712588,0.107929,0,0,0,0.000176451
0.0180287,0.57581,0.063719,0,0,0,0.063719,0.0996343,0,0,0,0.000180287
0.0184164,0.562896,0.0571521,0,0,0,0.0571521,0.0921736,0,0,0,0.000184164
0.0188082,0.550237,0.0515564,0,0,0,0.0515564,0.0856713,0,0,0,0.000188082
0.0192042,0.537827,0.0469287,0,0,0,0.0469287,0.0802536,0,0,0,0.000192042
0.0196043,0.525663,0.0432648,0,0,0,0.0432648,0.0760462,0,0,0,0.000196043
0.0200085,0.513743,0.0405592,0,0,0,0.0405592,0.0731717,0,0,0,0.000200085
0.0204168,0.502062,0.0388052,0,0,0,0.0388052,0.0717462,0,0,0,0.000204168
0.0208292,0.490617,0.0379948,0,0,0,0.0379948,0.0718766,0,0,0,0.000208292
0.0212458,0.479405,0.038119,0,0,0,0.038119,0.0736565,0,0,0,0.000212458
0.0216665,0.468422,0.0391674,0,0,0,0.0391674,0.0771635,0,0,0,0.000216665
0.0220913,0.457664,0.0411283,0,0,0,0.0411283,0.0824557,0,0,0,0.000220913
0.0225203,0.447129,0.043989,0,0,0,0.043989,0.0895692,0,0,0,0.000225203
0.0229533,0.436812,0.0477356,0,0,0,0.0477356,0.0985158,0,0,0,0.000229533
0.0233905,0.42671,0.0523527,0,0,0,0.0523527,0.109281,0,0,0,0.000233905
0.0238319,0.41682,0.057824,0,0,0,0.057824,0.121826,0,0,0,0.000238319
0.0242773,0.407139,0.064132,0,0,0,0.064132,0.136083,0,0,0,0.000242773
0.0247269,0.397662,0.071258,0,0,0,0.071258,0.151962,0,0,0,0.000247269
0.0251806,0.388386,0.079182,0,0,0,0.079182,0.169349,0,0,0,0.000251806
0.0256384,0.379308,0.0878832,0,0,0,0.0878832,0.18811,0,0,0,0.000256384
0.0261003,0.370425,0.0973394,0,0,0,0.0973394,0.208095,0,0,0,0.000261003
0.0265664,0.361734,0.107528,0,0,0,0.107528,0.229142,0,0,0,0.000265664
0.0270366,0.35323,0.118423,0,0,0,0.118423,0.251082,0,0,0,0.000270366
0.0275109,0.34491,0.130002,0,0,0,0.130002,0.273739,0,0,0,0.000275109
0.0279894,0.336772,0.142237,0,0,0,0.142237,0.29694,0,0,0,0.000279894
0.0284719,0.328812,0.155101,0,0,0,0.155101,0.320514,0,0,0,0.000284719
0.0289586,0.321027,0.168566,0,0,0,0.168566,0.344298,0,0,0,0.000289586
0.0294494,0.313413,0.182604,0,0,0,0.182604,0.36814,0,0,0,0.000294494
0.0299444,0.305968,0.197184,0,0,0,0.197184,0.391897,0,0,0,0.000299444
0.0304434,0.298688,0.212276,0,0,0,0.212276,0.415442,0,0,0,0.000304434
0.0309466,0.29157,0.227849,0,0,0,0.227849,0.438661,0,0,0,0.000309466
0.0314539,0.284611,0.24387,0,0,0,0.24387,0.461455,0,0,0,0.000314539
0.0319654,0.277808,0.260308,0,0,0,0.260308,0.48374,0,0,0,0.000319654
0.0324809,0.271158,0.277129,0,0,0,0.277129,0.505445,0,0,0,0.000324809
0.0330006,0.264659,0.294299,0,0,0,0.294299,0.526514,0,0,0,0.000330006
0.0335244,0.258306,0.311785,0,0,0,0.311785,0.546903,0,0,0,0.000335244
0.0340524,0.252098,0.32955,0,0,0,0.32955,0.56658,0,0,0,0.000340524
0.0345844,0.246031,0.347561,0,0,0,0.347561,0.585521,0,0,0,0.000345844
0.0351206,0.240103,0.365781,0,0,0,0.365781,0.603715,0,0,0,0.000351206
0.0356609,0.23431,0.384176,0,0,0,0.384176,0.621155,0,0,0,0.000356609
0.0362054,0.228651,0.402709,0,0,0,0.402709,0.637844,0,0,0,0.000362054
0.0367539,0.223122,0.421345,0,0,0,0.421345,0.653788,0,0,0,0.000367539
0.0373066,0.217721,0.440048,0,0,0,0.440048,0.669001,0,0,0,0.000373066
0.0378634,0.212445,0.458781,0,0,0,0.458781,0.683497,0,0,0,0.000378634
0.0384243,0.207291,0.477508,0,0,0,0.477508,0.697297,0,0,0,0.000384243
0.0389894,0.202257,0.496195,0,0,0,0.496195,0.710421,0,0,0,0.000389894
0.0395586,0.197341,0.514805,0,0,0,0.514805,0.722893,0,0,0,0.000395586
0.0401319,0.192539,0.533302,0,0,0,0.533302,0.734736,0,0,0,0.000401319
0.0407093,0.187851,0.551653,0,0,0,0.551653,0.745977,0,0,0,0.000407093
0.0412909,0.183272,0.569822,0,0,0,0.569822,0.756641,0,0,0,0.000412909
0.0418765,0.178801,0.587776,0,0,0,0.587776,0.766754,0,0,0,0.000418765
0.0424663,0.174436,0.605481,0,0,0,0.605481,0.77634,0,0,0,0.000424663
0.0430603,0.170174,0.622903,0,0,0,0.622903,0.785426,0,0,0,0.000430603
0.0436583,0.166013,0.640012,0,0,0,0.640012,0.794035,0,0,0,0.000436583
0.0442605,0.16195,0.656775,0,0,0,0.656775,0.802192,0,0,0,0.000442605
0.0448668,0.157985,0.673161,0,0,0,0.673161,0.80992,0,0,0,0.000448668
0.0454772,0.154113,0.689141,0,0,0,0.689141,0.81724,0,0,0,0.000454772
0.0460918,0.150335,0.704687,0,0,0,0.704687,0.824174,0,0,0,0.000460918
0.0467105,0.146646,0.71977,0,0,0,0.71977,0.830744,0,0,0,0.000467105
0.0473333,0.143046,0.734364,0,0,0,0.734364,0.836967,0,0,0,0.000473333
0.0479602,0.139533,0.748443,0,0,0,0.748443,0.842864,0,0,0,0.000479602
0.0485912,0.136104,0.761983,0,0,0,0.761983,0.848451,0,0,0,0.000485912
0.0492264,0.132758,0.77496,0,0,0,0.77496,0.853746,0,0,0,0.000492264
0.0498657,0.129492,0.787353,0,0,0,0.787353,0.858763,0,0,0,0.000498657
0.0505091,0.126305,0.799142,0,0,0,0.799142,0.86352,0,0,0,0.000505091
0.0511567,0.123196,0.810307,0,0,0,0.810307,0.868029,0,0,0,0.000511567
0.0518083,0.120161,0.820831,0,0,0,0.820831,0.872303,0,0,0,0.000518083
0.0524641,0.117201,0.830697,0,0,0,0.830697,0.876357,0,0,0,0.000524641
0.053124,0.114312,0.839892,0,0,0,0.839892,0.880201,0,0,0,0.00053124
0.0537881,0.111494,0.848402,0,0,0,0.848402,0.883848,0,0,0,0.000537881
0.0544563,0.108744,0.856216,0,0,0,0.856216,0.887307,0,0,0,0.000544563
0.0551286,0.106062,0.863324,0,0,0,0.863324,0.890589,0,0,0,0.000551286
0.055805,0.103445,0.869718,0,0,0,0.869718,0.893702,0,0,0,0.00055805
0.0564855,0.100892,0.875392,0,0,0,0.875392,0.896657,0,0,0,0.000564855
0.0571702,0.0984016,0.880342,0,0,0,0.880342,0.899461,0,0,0,0.000571702
0.057859,0.0959723,0.884564,0,0,0,0.884564,0.902123,0,0,0,0.00057859
0.0585519,0.0936026,0.888057,0,0,0,0.888057,0.904649,0,0,0,0.000585519
0.0592489,0.0912912,0.890823,0,0,0,0.890823,0.907046,0,0,0,0.000592489
0.0599501,0.0890366,0.892863,0,0,0,0.892863,0.909322,0,0,0,0.000599501
0.0606554,0.0868375,0.894182,0,0,0,0.894182,0.911482,0,0,0,0.000606554
0.0613648,0.0846926,0.894785,0,0,0,0.894785,0.913533,0,0,0,0.000613648
0.0620783,0.0826007,0.894681,0,0,0,0.894681,0.915479,0,0,0,0.000620783
0.062796,0.0805604,0.893878,0,0,0,0.893878,0.917326,0,0,0,0.00062796
0.0635178,0.0785705,0.892389,0,0,0,0.892389,0.91908,0,0,0,0.000635178
0.0642437,0.0766299,0.890226,0,0,0,0.890226,0.920743,0,0,0,0.000642437
0.0649737,0.0747372,0.887403,0,0,0,0.887403,0.922322,0,0,0,0.000649737
0.0657079,0.0728915,0.883938,0,0,0,0.883938,0.92382,0,0,0,0.000657079
0.0664462,0.0710916,0.879847,0,0,0,0.879847,0.925241,0,0,0,0.000664462
0.0671886,0.0693363,0.87515,0,0,0,0.87515,0.926588,0,0,0,0.000671886
0.0679351,0.0676246,0.869869,0,0,0,0.869869,0.927867,0,0,0,0.000679351
0.0686858,0.0659554,0.864025,0,0,0,0.864025,0.929079,0,0,0,0.000686858
0.0694406,0.0643277,0.857643,0,0,0,0.857643,0.930228,0,0,0,0.000694406
0.0701995,0.0627405,0.850749,0,0,0,0.850749,0.931318,0,0,0,0.000701995
0.0709625,0.0611928,0.843368,0,0,0,0.843368,0.932351,0,0,0,0.000709625
0.0717297,0.0596837,0.835529,0,0,0,0.835529,0.93333,0,0,0,0.000717297
0.0725009,0.0582122,0.82726,0,0,0,0.82726,0.934259,0,0,0,0.000725009
0.0732763,0.0567773,0.818593,0,0,0,0.818593,0.935139,0,0,0,0.000732763
0.0740559,0.0553782,0.809559,0,0,0,0.809559,0.935974,0,0,0,0.000740559
0.0748395,0.054014,0.800189,0,0,0,0.800189,0.936767,0,0,0,0.000748395
0.0756273,0.0526839,0.790517,0,0,0,0.790517,0.937519,0,0,0,0.000756273
0.0764192,0.051387,0.780577,0,0,0,0.780577,0.938234,0,0,0,0.000764192
0.0772152,0.0501225,0.770404,0,0,0,0.770404,0.938914,0,0,0,0.000772152
0.0780154,0.0488896,0.760034,0,0,0,0.760034,0.939562,0,0,0,0.000780154
0.0788197,0.0476875,0.749501,0,0,0,0.749501,0.94018,0,0,0,0.000788197
0.0796281,0.0465155,0.738843,0,0,0,0.738843,0.940772,0,0,0,0.000796281
0.0804406,0.0453727,0.728097,0,0,0,0.728097,0.941339,0,0,0,0.000804406
0.0812572,0.0442586,0.717299,0,0,0,0.717299,0.941884,0,0,0,0.000812572
0.082078,0.0431723,0.706486,0,0,0,0.706486,0.942411,0,0,0,0.00082078
0.0829029,0.0421132,0.695697,0,0,0,0.695697,0.942921,0,0,0,0.000829029
0.0837319,0.0410806,0.684968,0,0,0,0.684968,0.943419,0,0,0,0.000837319
0.0845651,0.0400739,0.674336,0,0,0,0.674336,0.943906,0,0,0,0.000845651
0.0854024,0.0390923,0.663838,0,0,0,0.663838,0.944387,0,0,0,0.000854024
0.0862438,0.0381354,0.653511,0,0,0,0.653511,0.944863,0,0,0,0.000862438
0.0870893,0.0372024,0.643391,0,0,0,0.643391,0.945338,0,0,0,0.000870893
0.0879389,0.0362927,0.633514,0,0,0,0.633514,0.945816,0,0,0,0.000879389
0.0887927,0.0354059,0.623914,0,0,0,0.623914,0.946299,0,0,0,0.000887927
0.0896506,0.0345412,0.614625,0,0,0,0.614625,0.946791,0,0,0,0.000896506
0.0905126,0.0336982,0.605681,0,0,0,0.605681,0.947295,0,0,0,0.000905126
0.0913788,0.0328763,0.597115,0,0,0,0.597115,0.947815,0,0,0,0.000913788
0.092249,0.0320749,0.588958,0,0,0,0.588958,0.948352,0,0,0,0.00092249
0.0931234,0.0312937,0.581239,0,0,0,0.581239,0.948911,0,0,0,0.000931234
0.0940019,0.030532,0.573989,0,0,0,0.573989,0.949494,0,0,0,0.000940019
0.0948846,0.0297893,0.567236,0,0,0,0.567236,0.950104,0,0,0,0.000948846
0.0957714,0.0290653,0.561004,0,0,0,0.561004,0.950743,0,0,0,0.000957714
0.0966622,0.0283593,0.55532,0,0,0,0.55532,0.951413,0,0,0,0.000966622
0.0975573,0.027671,0.550208,0,0,0,0.550208,0.952116,0,0,0,0.000975573
0.0984564,0.027,0.545688,0,0,0,0.545688,0.952854,0,0,0,0.000984564
0.0993597,0.0263457,0.541782,0,0,0,0.541782,0.953627,0,0,0,0.000993597
0.100267,0.0257077,0.538507,0,0,0,0.538507,0.954436,0,0,0,0.00100267
0.101179,0.0250858,0.535881,0,0,0,0.535881,0.955281,0,0,0,0.00101179
0.102094,0.0244793,0.533918,0,0,0,0.533918,0.956162,0,0,0,0.00102094
0.103014,0.023888,0.532632,0,0,0,0.532632,0.957076,0,0,0,0.00103014
0.103938,0.0233115,0.532034,0,0,0,0.532034,0.958023,0,0,0,0.00103938
0.104866,0.0227493,0.532132,0,0,0,0.532132,0.959001,0,0,0,0.00104866
0.105798,0.0222012,0.532935,0,0,0,0.532935,0.960008,0,0,0,0.00105798
0.106734,0.0216668,0.534447,0,0,0,0.534447,0.961039,0,0,0,0.00106734
0.107675,0.0211457,0.536671,0,0,0,0.536671,0.962092,0,0,0,0.00107675
0.108619,0.0206375,0.539609,0,0,0,0.539609,0.963163,0,0,0,0.00108619
0.109568,0.0201421,0.54326,0,0,0,0.54326,0.964249,0,0,0,0.00109568
0.110521,0.0196589,0.54762,0,0,0,0.54762,0.965345,0,0,0,0.00110521
0.111477,0.0191878,0.552685,0,0,0,0.552685,0.966447,0,0,0,0.00111477
0.112438,0.0187285,0.558448,0,0,0,0.558448,0.967552,0,0,0,0.00112438
0.113404,0.0182805,0.5649,0,0,0,0.5649,0.968654,0,0,0,0.00113404
0.114373,0.0178437,0.57203,0,0,0,0.57203,0.96975,0,0,0,0.00114373
0.115346,0.0174177,0.579825,0,0,0,0.579825,0.970836,0,0,0,0.00115346
0.116324,0.0170023,0.588269,0,0,0,0.588269,0.97191,0,0,0,0.00116324
0.117305,0.0165973,0.597347,0,0,0,0.597347,0.972966,0,0,0,0.00117305
0.118291,0.0162022,0.60704,0,0,0,0.60704,0.974003,0,0,0,0.00118291
0.119281,0.015817,0.617327,0,0,0,0.617327,0.975018,0,0,0,0.00119281
0.120275,0.0154413,0.628187,0,0,0,0.628187,0.976009,0,0,0,0.00120275
0.121273,0.0150749,0.639596,0,0,0,0.639596,0.976973,0,0,0,0.00121273
0.122275,0.0147176,0.651528,0,0,0,0.651528,0.97791,0,0,0,0.00122275
0.123282,0.0143691,0.663957,0,0,0,0.663957,0.978817,0,0,0,0.00123282
0.124292,0.0140292,0.676856,0,0,0,0.676856,0.979694,0,0,0,0.00124292
0.125307,0.0136977,0.690194,0,0,0,0.690194,0.98054,0,0,0,0.00125307
0.126326,0.0133744,0.70394,0,0,0,0.70394,0.981355,0,0,0,0.00126326
0.127349,0.0130591,0.718064,0,0,0,0.718064,0.982138,0,0,0,0.00127349
0.128376,0.0127516,0.732533,0,0,0,0.732533,0.98289,0,0,0,0.00128376
0.129407,0.0124516,0.747312,0,0,0,0.747312,0.983611,0,0,0,0.00129407
0.130442,0.012159,0.762367,0,0,0,0.762367,0.984301,0,0,0,0.00130442
0.131481,0.0118736,0.777663,0,0,0,0.777663,0.984961,0,0,0,0.00131481
0.132525,0.0115952,0.793164,0,0,0,0.793164,0.985592,0,0,0,0.00132525
0.133572,0.0113236,0.808834,0,0,0,0.808834,0.986193,0,0,0,0.00133572
0.134624,0.0110587,0.824635,0,0,0,0.824635,0.986767,0,0,0,0.00134624
0.13568,0.0108003,0.840531,0,0,0,0.840531,0.987314,0,0,0,0.0013568
0.13674,0.0105483,0.856485,0,0,0,0.856485,0.987834,0,0,0,0.0013674
0.137804,0.0103024,0.87246,0,0,0,0.87246,0.988329,0,0,0,0.00137804
0.138872,0.0100625,0.888418,0,0,0,0.888418,0.988801,0,0,0,0.00138872
0.139945,0.00982849,0.904323,0,0,0,0.904323,0.989249,0,0,0,0.00139945
0.141021,0.00960019,0.920137,0,0,0,0.920137,0.989674,0,0,0,0.00141021
0.142102,0.00937746,0.935825,0,0,0,0.935825,0.990079,0,0,0,0.00142102
0.143187,0.00916015,0.951352,0,0,0,0.951352,0.990463,0,0,0,0.00143187
0.144275,0.00894814,0.966681,0,0,0,0.966681,0.990828,0,0,0,0.00144275
0.145368,0.00874129,0.98178,0,0,0,0.98178,0.991175,0,0,0,0.00145368
0.146466,0.00853946,0.996614,0,0,0,0.996614,0.991504,0,0,0,0.00146466
0.147567,0.00834254,1.01115,0,0,0,1.01115,0.991817,0,0,0,0.00147567
0.148672,0.0081504,1.02536,0,0,0,1.02536,0.992114,0,0,0,0.00148672
0.149782,0.00796291,1.03921,0,0,0,1.03921,0.992396,0,0,0,0.00149782
0.150895,0.00777996,1.05268,0,0,0,1.05268,0.992664,0,0,0,0.00150895
0.152013,0.00760144,1.06573,0,0,0,1.06573,0.992918,0,0,0,0.00152013
0.153135,0.00742724,1.07833,0,0,0,1.07833,0.993159,0,0,0,0.00153135
0.154261,0.00725725,1.09048,0,0,0,1.09048,0.993389,0,0,0,0.00154261
0.155391,0.00709135,1.10213,0,0,0,1.10213,0.993607,0,0,0,0.00155391
0.156525,0.00692946,1.11328,0,0,0,1.11328,0.993814,0,0,0,0.00156525
0.157664,0.00677146,1.12389,0,0,0,1.12389,0.994011,0,0,0,0.00157664
0.158806,0.00661726,1.13396,0,0,0,1.13396,0.994198,0,0,0,0.00158806
0.159953,0.00646677,1.14346,0,0,0,1.14346,0.994376,0,0,0,0.00159953
0.161103,0.00631989,1.15239,0,0,0,1.15239,0.994546,0,0,0,0.00161103
0.162258,0.00617654,1.16072,0,0,0,1.16072,0.994707,0,0,0,0.00162258
0.163417,0.00603661,1.16845,0,0,0,1.16845,0.99486,0,0,0,0.00163417
0.16458,0.00590004,1.17557,0,0,0,1.17557,0.995006,0,0,0,0.0016458
0.165748,0.00576673,1.18208,0,0,0,1.18208,0.995145,0,0,0,0.00165748
0.166919,0.00563661,1.18796,0,0,0,1.18796,0.995278,0,0,0,0.00166919
0.168094,0.00550959,1.19322,0,0,0,1.19322,0.995404,0,0,0,0.00168094
0.169274,0.00538559,1.19785,0,0,0,1.19785,0.995524,0,0,0,0.00169274
0.170458,0.00526455,1.20185,0,0,0,1.20185,0.995639,0,0,0,0.00170458
0.171646,0.00514639,1.20523,0,0,0,1.20523,0.995748,0,0,0,0.00171646
0.172838,0.00503103,1.20799,0,0,0,1.20799,0.995852,0,0,0,0.00172838
0.174034,0.00491841,1.21014,0,0,0,1.21014,0.995952,0,0,0,0.00174034
0.175234,0.00480845,1.21169,0,0,0,1.21169,0.996047,0,0,0,0.00175234
0.176438,0.0047011,1.21264,0,0,0,1.21264,0.996138,0,0,0,0.00176438
0.177647,0.00459629,1.21301,0,0,0,1.21301,0.996225,0,0,0,0.00177647
0.178859,0.00449396,1.21281,0,0,0,1.21281,0.996308,0,0,0,0.00178859
0.180076,0.00439404,1.21205,0,0,0,1.21205,0.996388,0,0,0,0.00180076
0.181297,0.00429647,1.21075,0,0,0,1.21075,0.996464,0,0,0,0.00181297
0.182522,0.0042012,1.20893,0,0,0,1.20893,0.996537,0,0,0,0.00182522
0.183751,0.00410817,1.20661,0,0,0,1.20661,0.996607,0,0,0,0.00183751
0.184984,0.00401732,1.20381,0,0,0,1.20381,0.996674,0,0,0,0.00184984
0.186222,0.0039286,1.20054,0,0,0,1.20054,0.996738,0,0,0,0.00186222
0.187463,0.00384196,1.19683,0,0,0,1.19683,0.9968,0,0,0,0.00187463
0.188709,0.00375735,1.19271,0,0,0,1.19271,0.99686,0,0,0,0.00188709
0.189958,0.00367472,1.18819,0,0,0,1.18819,0.996917,0,0,0,0.00189958
0.191212,0.00359402,1.1833,0,0,0,1.1833,0.996972,0,0,0,0.00191212
0.19247,0.00351519,1.17807,0,0,0,1.17807,0.997025,0,0,0,0.0019247
0.193732,0.0034382,1.17253,0,0,0,1.17253,0.997076,0,0,0,0.00193732
0.194999,0.00336301,1.16669,0,0,0,1.16669,0.997126,0,0,0,0.00194999
0.196269,0.00328956,1.16059,0,0,0,1.16059,0.997174,0,0,0,0.00196269
0.197543,0.00321781,1.15425,0,0,0,1.15425,0.99722,0,0,0,0.00197543
0.198822,0.00314773,1.14771,0,0,0,1.14771,0.997265,0,0,0,0.00198822
0.200105,0.00307926,1.14098,0,0,0,1.14098,0.997308,0,0,0,0.00200105
